doy,LAI_stat,FPAR_stat,LAI_smooth,FPAR_smooth,start_used,end_used
1,1.8061223215348132,0.5059746236851386,1.8247233904094484,0.5049655562747942,2003-01-01,2025-12-31
2,1.8089416025439393,0.5076591680717131,1.8310743267351501,0.507189487953745,2003-01-01,2025-12-31
3,1.811760883553066,0.5093437124582875,1.8373005138934067,0.5093816905824802,2003-01-01,2025-12-31
4,1.8145801645621922,0.5110282568448619,1.8434019518842175,0.5115421641609997,2003-01-01,2025-12-31
5,1.8173994455713187,0.5127128012314363,1.8493982255097763,0.5136759628318054,2003-01-01,2025-12-31
6,1.8175239221582902,0.5126316013256548,1.855289334770083,0.515783086594897,2003-01-01,2025-12-31
7,1.8176483987452614,0.5125504014198732,1.86108874216925,0.5178447918352242,2003-01-01,2025-12-31
8,1.8177728753322329,0.5124692015140916,1.8675900821315938,0.5198947420883276,2003-01-01,2025-12-31
9,1.817897351919204,0.5123880016083099,1.8747293379118217,0.5219188058569059,2003-01-01,2025-12-31
10,1.8377049191337311,0.5169878016387347,1.8825065095099336,0.523916983140959,2003-01-01,2025-12-31
11,1.857512486348258,0.5215876016691595,1.8908592552944103,0.5259205054160919,2003-01-01,2025-12-31
12,1.8773200535627845,0.5261874016995843,1.899787575265252,0.5279293726823047,2003-01-01,2025-12-31
13,1.8971276207773113,0.5307872017300092,1.9096958639993633,0.5299870632004667,2003-01-01,2025-12-31
14,1.9126670808173554,0.5339811860279492,1.9205841214967447,0.5320935769705782,2003-01-01,2025-12-31
15,1.928206540857399,0.5371751703258895,1.9326101317686162,0.534252128111386,2003-01-01,2025-12-31
16,1.9437460008974428,0.5403691546238296,1.9450823271267945,0.5364241144497677,2003-01-01,2025-12-31
17,1.9592854609374868,0.5435631389217697,1.9563246907409848,0.5385029441203656,2003-01-01,2025-12-31
18,1.9719263702528926,0.5453078478573911,1.9679927859585464,0.54059941656217,2003-01-01,2025-12-31
19,1.984567279568299,0.5470525567930123,1.980178143547934,0.5427208079441802,2003-01-01,2025-12-31
20,1.9972081888837052,0.5487972657286336,1.9928807635091474,0.5448671182663966,2003-01-01,2025-12-31
21,2.0098490981991115,0.550541974664255,2.006100645842187,0.5470383475288189,2003-01-01,2025-12-31
22,2.022907345142,0.551705631533317,2.0199247197219603,0.5492914552247491,2003-01-01,2025-12-31
23,2.0359655920848887,0.5528692884023789,2.033866059299224,0.5515429917622054,2003-01-01,2025-12-31
24,2.0490238390277775,0.554032945271441,2.0479246645739764,0.5537929571411879,2003-01-01,2025-12-31
25,2.062082085970666,0.5551966021405029,2.0621005355462185,0.5560413513616966,2003-01-01,2025-12-31
26,2.073207742336463,0.5573284347533162,2.07575873380861,0.5581371744257895,2003-01-01,2025-12-31
27,2.0843333987022596,0.5594602673661293,2.0889489321054224,0.5601784569552524,2003-01-01,2025-12-31
28,2.0954590550680563,0.5615920999789425,2.1016711304366575,0.5621651989500851,2003-01-01,2025-12-31
29,2.1065847114338534,0.5637239325917557,2.1139253288023148,0.5640974004102878,2003-01-01,2025-12-31
30,2.1226016721474763,0.5659554028857283,2.1258492080789906,0.5660204102304566,2003-01-01,2025-12-31
31,2.138618632861099,0.568186873179701,2.136990938504073,0.5678168565901512,2003-01-01,2025-12-31
32,2.154635593574722,0.5704183434736736,2.1473505200775636,0.5694867394893713,2003-01-01,2025-12-31
33,2.170652554288345,0.5726498137676461,2.156927952799461,0.5710300589281172,2003-01-01,2025-12-31
34,2.1895069688240767,0.5751068453006072,2.1658167383060443,0.5724935657245279,2003-01-01,2025-12-31
35,2.2083613833598084,0.577563876833568,2.175156177338648,0.574007227153031,2003-01-01,2025-12-31
36,2.2272157978955396,0.5800209083665291,2.1849462698972726,0.5755710432136264,2003-01-01,2025-12-31
37,2.246070212431271,0.5824779398994899,2.1951870159819173,0.5771850139063139,2003-01-01,2025-12-31
38,2.2498299256404173,0.5823480340810209,2.20586495308847,0.5788678828461439,2003-01-01,2025-12-31
39,2.2535896388495633,0.5822181282625517,2.2161450596596093,0.5805612244967806,2003-01-01,2025-12-31
40,2.2573493520587093,0.5820882224440825,2.226027335695335,0.5822650388582241,2003-01-01,2025-12-31
41,2.2611090652678554,0.5819583166256134,2.2355117811956466,0.5839793259304744,2003-01-01,2025-12-31
42,2.2664086335494655,0.5848673600825066,2.244660737792064,0.5856728542379266,2003-01-01,2025-12-31
43,2.2717082018310752,0.5877764035393997,2.254038721613619,0.5873505326164853,2003-01-01,2025-12-31
44,2.277007770112685,0.5906854469962929,2.263645732660312,0.5890123610661505,2003-01-01,2025-12-31
45,2.282307338394295,0.5935944904531861,2.273771904283285,0.590695100200471,2003-01-01,2025-12-31
46,2.273600184034967,0.5928650074764206,2.2838869208032055,0.5923543923979504,2003-01-01,2025-12-31
47,2.2648930296756387,0.592135524499655,2.2935863041595637,0.5939021624565584,2003-01-01,2025-12-31
48,2.2561858753163104,0.5914060415228893,2.3028700543523604,0.595338410376295,2003-01-01,2025-12-31
49,2.2474787209569818,0.5906765585461238,2.311738171381595,0.59666313615716,2003-01-01,2025-12-31
50,2.2740898895790203,0.5939760610766046,2.3200452775543488,0.597857041991204,2003-01-01,2025-12-31
51,2.3007010582010583,0.5972755636070853,2.3280368146658525,0.5990098894492544,2003-01-01,2025-12-31
52,2.3273122268230964,0.6005750661375662,2.3357127827161066,0.6001216785313109,2003-01-01,2025-12-31
53,2.353923395445135,0.603874568668047,2.343073181705111,0.6011924092373738,2003-01-01,2025-12-31
54,2.3546488957902,0.6053628795721187,2.3508279778436503,0.6023561778790757,2003-01-01,2025-12-31
55,2.355374396135266,0.6068511904761905,2.359031268506999,0.6036714480241715,2003-01-01,2025-12-31
56,2.3560998964803312,0.6083395013802623,2.367683053695159,0.6051382196726616,2003-01-01,2025-12-31
57,2.356825396825397,0.609827812284334,2.376783333408128,0.6067564928245457,2003-01-01,2025-12-31
58,2.3750508971704627,0.6114682971014492,2.385405857061522,0.608302710911334,2003-01-01,2025-12-31
59,2.3932763975155282,0.6131087819185644,2.3944223326185643,0.6098870792470362,2003-01-01,2025-12-31
60,2.420496031746032,0.6158888457556936,2.4038327600792537,0.6115095978316525,2003-01-01,2025-12-31
61,2.4361671842650106,0.6173934610075914,2.413637139443591,0.6131702666651825,2003-01-01,2025-12-31
62,2.439299516908213,0.6161677449965494,2.4248979830361312,0.6151042111912554,2003-01-01,2025-12-31
63,2.442431849551415,0.6149420289855072,2.436886757274204,0.617194943954674,2003-01-01,2025-12-31
64,2.4455641821946172,0.6137163129744652,2.4496034621578096,0.6194424649554383,2003-01-01,2025-12-31
65,2.4470272601794343,0.6121179261559696,2.4630480976869475,0.6218467741935484,2003-01-01,2025-12-31
66,2.4560990338164252,0.6133021480331263,2.476616075602751,0.6243024485741,2003-01-01,2025-12-31
67,2.465170807453416,0.6144863699102829,2.4897785272750204,0.6267577700045267,2003-01-01,2025-12-31
68,2.4742425810904076,0.6156705917874397,2.5025354527037553,0.6292127384848283,2003-01-01,2025-12-31
69,2.490228605935128,0.618424861973775,2.5148868518889556,0.6316673540150047,2003-01-01,2025-12-31
70,2.5078916494133887,0.6229915027605245,2.5280797379727953,0.6342571809813219,2003-01-01,2025-12-31
71,2.5255546928916495,0.627558143547274,2.5409874162381176,0.6367727172799929,2003-01-01,2025-12-31
72,2.5432177363699107,0.6321247843340234,2.5536098866849217,0.6392139629110176,2003-01-01,2025-12-31
73,2.533706866804693,0.6328001207729469,2.565947149313208,0.6415809178743961,2003-01-01,2025-12-31
74,2.551218944099379,0.6368918219461698,2.575763346245464,0.6435635073688194,2003-01-01,2025-12-31
75,2.568731021394065,0.6409835231193927,2.584856714307977,0.6454344723279681,2003-01-01,2025-12-31
76,2.586243098688751,0.6450752242926157,2.592937120149603,0.6471570521382933,2003-01-01,2025-12-31
77,2.622686335403727,0.6528172877846792,2.600377095438456,0.6487723903025446,2003-01-01,2025-12-31
78,2.636545031055901,0.6569482401656315,2.608177191166322,0.6505853689418731,2003-01-01,2025-12-31
79,2.650403726708075,0.6610791925465839,2.6150254624991653,0.6525267384069102,2003-01-01,2025-12-31
80,2.6642624223602485,0.6652101449275363,2.620921909436987,0.6545964986976558,2003-01-01,2025-12-31
81,2.694697204968944,0.670101966873706,2.6259203789042505,0.6568066714530599,2003-01-01,2025-12-31
