doy,LAI_stat,FPAR_stat,LAI_smooth,FPAR_smooth,start_used,end_used
1,1.422608695652174,0.4580869565217391,1.3018525011687705,0.4238353202431042,2003-01-01,2025-12-31
2,1.4692753623188408,0.4669855072463768,1.3179464703132304,0.4267514025245442,2003-01-01,2025-12-31
3,1.5159420289855072,0.4758840579710145,1.3327109630668534,0.4293022440392707,2003-01-01,2025-12-31
4,1.5626086956521739,0.4847826086956522,1.3458830060776061,0.43144226273959796,2003-01-01,2025-12-31
5,1.6092753623188407,0.49368115942028984,1.3576846657316501,0.43318197755960736,2003-01-01,2025-12-31
6,1.5006159420289855,0.46757971014492755,1.3681159420289855,0.4345213884992987,2003-01-01,2025-12-31
7,1.3919565217391305,0.4414782608695652,1.3773989013557735,0.4356802244039271,2003-01-01,2025-12-31
8,1.2832971014492753,0.41537681159420287,1.3851478494623652,0.43658660589060316,2003-01-01,2025-12-31
9,1.1746376811594204,0.3892753623188406,1.390743338008415,0.43715716066697835,2003-01-01,2025-12-31
10,1.2170289855072465,0.3942210144927536,1.3941853669939224,0.43739188873305285,2003-01-01,2025-12-31
11,1.2594202898550726,0.3991666666666667,1.3978699158485273,0.43755230247779336,2003-01-01,2025-12-31
12,1.3018115942028987,0.40411231884057974,1.401937237026648,0.437599832476235,2003-01-01,2025-12-31
13,1.3442028985507246,0.40905797101449276,1.4068373071528752,0.4376168770453483,2003-01-01,2025-12-31
14,1.3793478260869565,0.41833333333333333,1.4125701262272092,0.43760343618513325,2003-01-01,2025-12-31
15,1.4144927536231884,0.42760869565217396,1.4176338242169242,0.43724394187314947,2003-01-01,2025-12-31
16,1.4496376811594203,0.43688405797101454,1.4229856241234224,0.4368935834502104,2003-01-01,2025-12-31
17,1.4847826086956522,0.44615942028985506,1.4293127629733522,0.43682935951379154,2003-01-01,2025-12-31
18,1.4633152173913044,0.43999999999999995,1.4345582047685834,0.4364450677886863,2003-01-01,2025-12-31
19,1.4418478260869565,0.43384057971014495,1.437328190743338,0.4356293828892006,2003-01-01,2025-12-31
20,1.4203804347826088,0.42768115942028984,1.4376227208976156,0.4343823048153343,2003-01-01,2025-12-31
21,1.398913043478261,0.4215217391304348,1.4354417952314165,0.43270383356708747,2003-01-01,2025-12-31
