doy,LAI_stat,FPAR_stat,LAI_smooth,FPAR_smooth,start_used,end_used
1,0.7103678929765888,0.3425391516695865,0.6762739597942964,0.3362821411874707,2003-01-01,2025-12-31
2,0.7193979933110368,0.3462736900780379,0.6855364656381487,0.33950853202431036,2003-01-01,2025-12-31
3,0.728428093645485,0.3500082284864894,0.6942905563347359,0.3425829827021972,2003-01-01,2025-12-31
4,0.7374581939799332,0.35374276689494083,0.7027641421224872,0.34555282842449736,2003-01-01,2025-12-31
5,0.7464882943143812,0.3574773053033922,0.7107176250584385,0.34828190743338,2003-01-01,2025-12-31
6,0.7470039018952063,0.359629718107979,0.71815100514259,0.3507702197288452,2003-01-01,2025-12-31
7,0.7475195094760313,0.3617821309125657,0.7257480130902292,0.353338592800374,2003-01-01,2025-12-31
8,0.7480351170568562,0.36393454371715245,0.7332281439925199,0.35591923796166436,2003-01-01,2025-12-31
9,0.7485507246376812,0.3660869565217391,0.7405894498987067,0.3584480676328503,2003-01-01,2025-12-31
10,0.7590579710144929,0.3689855072463768,0.7478319308087892,0.3609250818139318,2003-01-01,2025-12-31
11,0.7695652173913045,0.37188405797101454,0.7553500467508182,0.3634063814866761,2003-01-01,2025-12-31
12,0.7800724637681159,0.37478260869565216,0.7635645550880474,0.3660617723012534,2003-01-01,2025-12-31
13,0.7905797101449276,0.3776811594202899,0.772575700363218,0.36901823067846923,2003-01-01,2025-12-31
14,0.7978260869565218,0.37938405797101454,0.7823834825763298,0.37227575661832335,2003-01-01,2025-12-31
15,0.8050724637681159,0.38108695652173913,0.7921054800350033,0.3754755375915965,2003-01-01,2025-12-31
16,0.8123188405797102,0.38278985507246377,0.8016014402848205,0.3786175735982889,2003-01-01,2025-12-31
17,0.8195652173913044,0.3844927536231884,0.8084636961916065,0.3808878160175495,2003-01-01,2025-12-31
18,0.8106884057971016,0.3805072463768116,0.8149440788290719,0.38292714064803823,2003-01-01,2025-12-31
19,0.8018115942028985,0.3765217391304348,0.8207620832883807,0.384810348798778,2003-01-01,2025-12-31
20,0.7929347826086957,0.372536231884058,0.825917709569533,0.3865374404697687,2003-01-01,2025-12-31
21,0.7840579710144928,0.3685507246376812,0.8304109576725287,0.38810841566101034,2003-01-01,2025-12-31
22,0.7963768115942029,0.3745108695652174,0.8345164886539364,0.389574310682305,2003-01-01,2025-12-31
23,0.8086956521739131,0.3804710144927536,0.8390582856834612,0.3910438211858267,2003-01-01,2025-12-31
24,0.8210144927536231,0.3864311594202899,0.8440363487611034,0.3925169471715754,2003-01-01,2025-12-31
25,0.8333333333333334,0.3923913043478261,0.8494506778868631,0.39399368863955114,2003-01-01,2025-12-31
26,0.8578804347826088,0.4000905797101449,0.8549789621318375,0.39544997662459086,2003-01-01,2025-12-31
27,0.8824275362318841,0.40778985507246374,0.8602968676951849,0.3968273726040205,2003-01-01,2025-12-31
28,0.9069746376811595,0.41548913043478264,0.8654043945769053,0.3981258765778401,2003-01-01,2025-12-31
29,0.9315217391304348,0.4231884057971015,0.8703015427769988,0.39934548854604957,2003-01-01,2025-12-31
30,0.9287137681159422,0.41976449275362315,0.8750935016362789,0.4005247779336138,2003-01-01,2025-12-31
31,0.9259057971014493,0.41634057971014493,0.8790790088826556,0.40153401122019633,2003-01-01,2025-12-31
32,0.9230978260869567,0.4129166666666667,0.882258064516129,0.4023731884057971,2003-01-01,2025-12-31
33,0.9202898550724639,0.4094927536231884,0.8846306685366995,0.40304230949041614,2003-01-01,2025-12-31
34,0.9087862318840579,0.40838768115942026,0.8867169237961665,0.4037248714352502,2003-01-01,2025-12-31
35,0.8972826086956524,0.40728260869565214,0.8892999064983637,0.40463651238896686,2003-01-01,2025-12-31
36,0.8857789855072464,0.4061775362318841,0.8923796166432912,0.40577723235156615,2003-01-01,2025-12-31
37,0.8742753623188406,0.40507246376811595,0.895956054230949,0.4071470313230482,2003-01-01,2025-12-31
38,0.8883152173913045,0.4073369565217391,0.8993454885460496,0.40842508181393183,2003-01-01,2025-12-31
39,0.9023550724637681,0.40960144927536235,0.9010460495558673,0.4091701729780272,2003-01-01,2025-12-31
40,0.916394927536232,0.4118659420289855,0.9010577372604021,0.40938230481533433,2003-01-01,2025-12-31
41,0.9304347826086957,0.4141304347826087,0.8993805516596541,0.40906147732585324,2003-01-01,2025-12-31
42,0.9344202898550725,0.4145833333333333,0.8956200327255727,0.40815158952781677,2003-01-01,2025-12-31
43,0.9384057971014493,0.415036231884058,0.8906702898550726,0.40692262739597945,2003-01-01,2025-12-31
44,0.9423913043478261,0.41548913043478264,0.8845313230481534,0.4053745909303413,2003-01-01,2025-12-31
45,0.9463768115942031,0.41594202898550725,0.8770804114071996,0.4034829359513792,2003-01-01,2025-12-31
46,0.9286231884057972,0.4123731884057971,0.8693636044880786,0.4016111500701262,2003-01-01,2025-12-31
47,0.9108695652173913,0.40880434782608693,0.8630142589995325,0.4001858345021038,2003-01-01,2025-12-31
48,0.8931159420289856,0.4052355072463768,0.8580323749415615,0.39920698924731185,2003-01-01,2025-12-31
49,0.8753623188405797,0.40166666666666667,0.8544179523141655,0.39867461430575035,2003-01-01,2025-12-31
50,0.8818840579710145,0.4047826086956522,0.8524514960261805,0.3985384525479196,2003-01-01,2025-12-31
51,0.8884057971014493,0.4078985507246377,0.8504587424029921,0.3984513791491351,2003-01-01,2025-12-31
52,0.8949275362318841,0.4110144927536232,0.8484396914446003,0.39841339410939686,2003-01-01,2025-12-31
53,0.9014492753623189,0.4141304347826087,0.8463943431510051,0.398424497428705,2003-01-01,2025-12-31
54,0.8614130434782609,0.4035688405797101,0.8438493454885461,0.3984776764843384,2003-01-01,2025-12-31
55,0.8213768115942028,0.3930072463768116,0.8406644460028051,0.39845284011220194,2003-01-01,2025-12-31
56,0.781340579710145,0.3824456521739131,0.8368396446937822,0.3983499883122954,2003-01-01,2025-12-31
57,0.741304347826087,0.3718840579710145,0.8323749415614774,0.39816912108461894,2003-01-01,2025-12-31
58,0.7289855072463769,0.3696920289855072,0.8271096306685367,0.39785121552127156,2003-01-01,2025-12-31
59,0.7166666666666667,0.36750000000000005,0.8209911173445535,0.3972928354371201,2003-01-01,2025-12-31
60,0.7005434782608696,0.3645471014492754,0.8140194015895279,0.3964939808321645,2003-01-01,2025-12-31
61,0.6894927536231884,0.3617391304347826,0.8061944834034596,0.39545465170640476,2003-01-01,2025-12-31
62,0.7290760869565218,0.3721557971014493,0.7985565684899485,0.3943560074801308,2003-01-01,2025-12-31
63,0.7686594202898551,0.38257246376811593,0.7917572463768116,0.3934975455820476,2003-01-01,2025-12-31
64,0.8082427536231884,0.3929891304347826,0.7857965170640486,0.39287926601215506,2003-01-01,2025-12-31
65,0.8478260869565217,0.40416666666666673,0.7806743805516596,0.3925011687704534,2003-01-01,2025-12-31
66,0.8355072463768117,0.4045833333333334,0.7754324450677887,0.39209677419354827,2003-01-01,2025-12-31
67,0.8231884057971015,0.40499999999999997,0.7692554932211314,0.39126285647498815,2003-01-01,2025-12-31
68,0.8108695652173914,0.40541666666666665,0.7621435250116877,0.3899994156147731,2003-01-01,2025-12-31
69,0.8094202898550725,0.4089855072463768,0.7540965404394577,0.3883064516129031,2003-01-01,2025-12-31
70,0.8036231884057972,0.4088315217391304,0.7464060308555401,0.386548036465638,2003-01-01,2025-12-31
71,0.7978260869565218,0.4086775362318841,0.7396400187003273,0.3850329008882655,2003-01-01,2025-12-31
72,0.7920289855072464,0.4085235507246377,0.7337985039738196,0.38376104488078533,2003-01-01,2025-12-31
