doy,LAI_stat,FPAR_stat,LAI_smooth,FPAR_smooth,start_used,end_used
1,1.8161872909698997,0.5479331103678929,1.6937118479930542,0.5243503305950712,2003-01-01,2025-12-31
2,1.8033612040133782,0.5447736900780379,1.6878932077739932,0.5228618179389568,2003-01-01,2025-12-31
3,1.7905351170568564,0.5416142697881828,1.6833709009550526,0.5217047769318105,2003-01-01,2025-12-31
4,1.7777090301003344,0.5384548494983278,1.680232585320243,0.5208774544179523,2003-01-01,2025-12-31
5,1.7648829431438127,0.5352954292084727,1.6776016830294531,0.5201677185600748,2003-01-01,2025-12-31
6,1.7428651059085842,0.5304933110367893,1.6754781940826822,0.5195755693581781,2003-01-01,2025-12-31
7,1.7208472686733558,0.5256911928651059,1.673342015628131,0.5189730264476057,2003-01-01,2025-12-31
8,1.6988294314381271,0.5208890746934225,1.671286649302077,0.5184144376544447,2003-01-01,2025-12-31
9,1.6768115942028987,0.5160869565217391,1.668299520333181,0.5175783461512775,2003-01-01,2025-12-31
10,1.6454710144927538,0.5111865942028986,1.6643806287214422,0.516464751938104,2003-01-01,2025-12-31
11,1.6141304347826086,0.506286231884058,1.6593195957852342,0.5151341388858922,2003-01-01,2025-12-31
12,1.582789855072464,0.5013858695652174,1.652992531856487,0.5135762218146511,2003-01-01,2025-12-31
13,1.551449275362319,0.49648550724637686,1.6465257720306807,0.5120902509131823,2003-01-01,2025-12-31
14,1.5437370600414078,0.4936814182194617,1.6399193163078152,0.5106762261814857,2003-01-01,2025-12-31
15,1.536024844720497,0.49087732919254656,1.6335968439772783,0.5094562841319504,2003-01-01,2025-12-31
16,1.5283126293995861,0.4880732401656314,1.6275116042209306,0.5084093868964137,2003-01-01,2025-12-31
17,1.5206004140786749,0.4852691511387164,1.6205065142898236,0.5074285919783816,2003-01-01,2025-12-31
18,1.5380693581780538,0.4886969461697722,1.614171881180997,0.5067149278958536,2003-01-01,2025-12-31
19,1.5555383022774327,0.49212474120082816,1.608589518826194,0.5061357392023591,2003-01-01,2025-12-31
20,1.5730072463768117,0.4955525362318841,1.6037594272254152,0.5056910258978983,2003-01-01,2025-12-31
21,1.5904761904761906,0.49898033126293995,1.59968160637866,0.5053807879824711,2003-01-01,2025-12-31
22,1.5918219461697722,0.498440734989648,1.596652564359436,0.5052580157103299,2003-01-01,2025-12-31
