doy,LAI_stat,FPAR_stat,LAI_smooth,FPAR_smooth,start_used,end_used
1,0.4277695507364883,0.21454188561186086,0.43091623036547916,0.21438395255527076,2003-01-01,2025-12-31
2,0.43250177210411567,0.21665183276270025,0.4363978215979791,0.21676130577921346,2003-01-01,2025-12-31
3,0.4372339934717431,0.21876177991353962,0.44218832173192113,0.21921014665665237,2003-01-01,2025-12-31
4,0.4419662148393704,0.22087172706437902,0.448340325437712,0.22179008248071513,2003-01-01,2025-12-31
5,0.4466984362069978,0.22298167421521842,0.4549239589425607,0.22455546107748867,2003-01-01,2025-12-31
6,0.4510185696625372,0.22402954938007277,0.4619392222464673,0.22750628244697302,2003-01-01,2025-12-31
7,0.45533870311807656,0.22507742454492713,0.4692128379328404,0.23057194997503283,2003-01-01,2025-12-31
8,0.459658836573616,0.2261252997097815,0.47668970682315875,0.233695861778278,2003-01-01,2025-12-31
9,0.4639789700291555,0.22717317487463587,0.48425362089240265,0.2368476630682804,2003-01-01,2025-12-31
10,0.4706175260042044,0.23137963420894397,0.491904580140572,0.24002735384503998,2003-01-01,2025-12-31
11,0.47725608197925334,0.23558609354325205,0.49968349153353875,0.24328343808237635,2003-01-01,2025-12-31
12,0.48389463795430226,0.23979255287756016,0.5075319165486287,0.24658435897804543,2003-01-01,2025-12-31
13,0.4905331939293512,0.24399901221186826,0.5156035934531847,0.24992173285167893,2003-01-01,2025-12-31
14,0.501060904228337,0.24764415605007822,0.5238985222472068,0.25329555970327694,2003-01-01,2025-12-31
15,0.5115886145273228,0.25128929988828824,0.5320765907287311,0.2564907857693985,2003-01-01,2025-12-31
16,0.5221163248263087,0.2549344437264982,0.5403043486873793,0.2596126003908571,2003-01-01,2025-12-31
17,0.5326440351252945,0.25857958756470817,0.5483606287911846,0.26261110605983107,2003-01-01,2025-12-31
18,0.5477581298636397,0.26407719135715163,0.5562793253832979,0.2654817445715517,2003-01-01,2025-12-31
19,0.5628722246019847,0.26957479514959504,0.5642988676362298,0.26840277140125907,2003-01-01,2025-12-31
20,0.5779863193403298,0.2750723989420384,0.5724192555499802,0.27137418654895323,2003-01-01,2025-12-31
21,0.593100414078675,0.2805700027344818,0.5806404891245491,0.27439599001463416,2003-01-01,2025-12-31
22,0.6028429089026915,0.28387911148873,0.588975861518391,0.2775024421849466,2003-01-01,2025-12-31
23,0.6125854037267081,0.28718822024297824,0.5976294901428463,0.2806790169128256,2003-01-01,2025-12-31
24,0.6223278985507247,0.29049732899722647,0.6066013749979149,0.2839257141982714,2003-01-01,2025-12-31
25,0.6320703933747412,0.29380643775147464,0.6158915160835969,0.28724253404128386,2003-01-01,2025-12-31
26,0.6430810041407868,0.29861916969412866,0.6254251255766825,0.29052758662994516,2003-01-01,2025-12-31
27,0.6540916149068323,0.3034319016367827,0.6351334547294256,0.2938141819221796,2003-01-01,2025-12-31
28,0.6651022256728778,0.30824463357943666,0.6450165035418259,0.29710231991798725,2003-01-01,2025-12-31
29,0.6761128364389234,0.3130573655220907,0.6550742720138839,0.300392000617368,2003-01-01,2025-12-31
30,0.6765799689440994,0.31120343079807805,0.6651813035545044,0.3037013309718089,2003-01-01,2025-12-31
31,0.6770471014492755,0.3093494960740654,0.6754176589397515,0.30704357321811604,2003-01-01,2025-12-31
32,0.6775142339544514,0.30749556135005274,0.6857833381696248,0.31041872735628945,2003-01-01,2025-12-31
33,0.6779813664596274,0.3056416266260401,0.6962783412441244,0.31382679338632913,2003-01-01,2025-12-31
34,0.6858398033126294,0.30931361163446885,0.7067547202781097,0.3172080145355179,2003-01-01,2025-12-31
35,0.6936982401656315,0.3129855966428977,0.7170885021199076,0.32058643408175597,2003-01-01,2025-12-31
36,0.7015566770186336,0.3166575816513265,0.7272796867695184,0.3239620520250433,2003-01-01,2025-12-31
37,0.7094151138716356,0.3203295666597553,0.7373282742269417,0.32733486836537995,2003-01-01,2025-12-31
38,0.7236011904761905,0.32355124110917793,0.7474075419087691,0.3307754797169012,2003-01-01,2025-12-31
39,0.7377872670807454,0.32677291555860055,0.7574859330127562,0.33422520545448187,2003-01-01,2025-12-31
40,0.7519733436853002,0.32999459000802317,0.7675634475389034,0.3376840455781219,2003-01-01,2025-12-31
41,0.7661594202898551,0.3332162644574458,0.7776400854872103,0.3411520000878214,2003-01-01,2025-12-31
42,0.7782142857142859,0.33747054760252054,0.7876749398918053,0.3445805650097607,2003-01-01,2025-12-31
43,0.7902691511387164,0.3417248307475953,0.7973173796166433,0.34784468190541723,2003-01-01,2025-12-31
44,0.802324016563147,0.3459791138926701,0.8065674046617245,0.35094435077479097,2003-01-01,2025-12-31
45,0.8143788819875778,0.35023339703774486,0.8153934582248047,0.3538548116653518,2003-01-01,2025-12-31
46,0.8289156314699793,0.35489880952380953,0.8242151288986843,0.3568626291112101,2003-01-01,2025-12-31
47,0.843452380952381,0.3595642220098742,0.8328833984505444,0.3598748858613139,2003-01-01,2025-12-31
48,0.8579891304347826,0.3642296344959388,0.8413982668803849,0.362891581915663,2003-01-01,2025-12-31
49,0.8725258799171843,0.3688950469820035,0.8497597341882056,0.36591271727425767,2003-01-01,2025-12-31
50,0.8832194616977226,0.374305801082975,0.8577492402992055,0.3687598027077671,2003-01-01,2025-12-31
51,0.8939130434782608,0.37971655518394654,0.8653999282041009,0.37153128208181596,2003-01-01,2025-12-31
52,0.9046066252587991,0.38512730928491795,0.8727117979028921,0.37422715539640433,2003-01-01,2025-12-31
53,0.9153002070393375,0.3905380633858895,0.879684849395579,0.37684742265153226,2003-01-01,2025-12-31
54,0.9250155279503105,0.394129718107979,0.8861441845321582,0.3794101163056249,2003-01-01,2025-12-31
55,0.9347308488612838,0.3977213728300685,0.8917976106992589,0.3818094626326419,2003-01-01,2025-12-31
56,0.9444461697722567,0.401313027552158,0.8966451278968813,0.3840454616325835,2003-01-01,2025-12-31
57,0.95416149068323,0.40490468227424753,0.9006867361250253,0.38611811330544954,2003-01-01,2025-12-31
58,0.9530072463768117,0.4046195254021341,0.9040554665063784,0.3879789136774205,2003-01-01,2025-12-31
59,0.9518530020703935,0.4043343685300207,0.9072655780404731,0.38982421618468155,2003-01-01,2025-12-31
60,0.94972049689441,0.4032816531294792,0.9103170707273094,0.3916540208272326,2003-01-01,2025-12-31
61,0.9500517598343686,0.4044457716196847,0.9132099445668873,0.3934683276050737,2003-01-01,2025-12-31
62,0.9457634575569358,0.40272945532728144,0.9157005109196555,0.3952351739541431,2003-01-01,2025-12-31
63,0.9414751552795032,0.4010131390348782,0.9176625425766382,0.3968799923195085,2003-01-01,2025-12-31
64,0.9371868530020705,0.3992968227424749,0.9190960395378349,0.39840278270116986,2003-01-01,2025-12-31
65,0.9335144927536233,0.39757326007326005,0.920001001803246,0.3998035450991272,2003-01-01,2025-12-31
66,0.9308695652173913,0.3989014572384138,0.9204827021972886,0.40107576779228254,2003-01-01,2025-12-31
67,0.9282246376811595,0.40022965440356745,0.9203745909303415,0.40205325997051106,2003-01-01,2025-12-31
68,0.9255797101449276,0.40155785156872115,0.9196766680024044,0.4027360216338127,2003-01-01,2025-12-31
69,0.923840579710145,0.4029947443860487,0.9183889334134777,0.4031240527821875,2003-01-01,2025-12-31
70,0.9130434782608695,0.40115265169613,0.9166831964202232,0.4033214812303172,2003-01-01,2025-12-31
71,0.9022463768115943,0.3993105590062112,0.9147073064850065,0.40343273661822054,2003-01-01,2025-12-31
72,0.8914492753623189,0.3974684663162924,0.9124612636078276,0.4034578189458976,2003-01-01,2025-12-31
73,0.8826449275362319,0.39515535913362004,0.9099450677886866,0.4033967282133482,2003-01-01,2025-12-31
74,0.8897826086956522,0.39892920847268676,0.9073165030388034,0.4033201750330082,2003-01-01,2025-12-31
75,0.8969202898550724,0.4027030578117535,0.9047450410739333,0.40329419493549934,2003-01-01,2025-12-31
76,0.9040579710144927,0.4064769071508202,0.9022622386963203,0.4033435478733516,2003-01-01,2025-12-31
77,0.9061231884057971,0.4096710463449594,0.8997886195151275,0.4033967230758957,2003-01-01,2025-12-31
78,0.9042753623188406,0.41055359133620006,0.8974381386495695,0.4034922899680965,2003-01-01,2025-12-31
79,0.9024275362318841,0.4114361363274407,0.8948835403726709,0.4035110339636988,2003-01-01,2025-12-31
80,0.9005797101449275,0.4123186813186813,0.892124824684432,0.4034529550627027,2003-01-01,2025-12-31
81,0.8981521739130436,0.4137447045707915,0.8891421224871435,0.4033182870191987,2003-01-01,2025-12-31
82,0.8905615942028986,0.41001881270903007,0.8860776063581112,0.4030331301470853,2003-01-01,2025-12-31
83,0.8829710144927536,0.40629292084726865,0.8828529686769517,0.40262296364224837,2003-01-01,2025-12-31
84,0.8753804347826086,0.4025670289855072,0.8794682094436653,0.40208778750468793,2003-01-01,2025-12-31
85,0.8721376811594203,0.40025,0.8758941093969144,0.4014240954230436,2003-01-01,2025-12-31
86,0.8734782608695653,0.4011702898550724,0.8721774193548386,0.4007516863687972,2003-01-01,2025-12-31
87,0.8748188405797102,0.40209057971014495,0.8682830762038335,0.4001673345354973,2003-01-01,2025-12-31
88,0.876159420289855,0.40301086956521737,0.864211079943899,0.3996710399231438,2003-01-01,2025-12-31
89,0.8715217391304348,0.4022463768115942,0.8598971482000934,0.39927799654763196,2003-01-01,2025-12-31
90,0.8721376811594203,0.4035289855072464,0.8548971482000934,0.39876672240802685,2003-01-01,2025-12-31
91,0.8727536231884059,0.40481159420289853,0.8494214586255259,0.39799988697604416,2003-01-01,2025-12-31
92,0.8733695652173914,0.40609420289855075,0.8434700794763907,0.3969774902516839,2003-01-01,2025-12-31
93,0.8728985507246377,0.40569202898550727,0.8372066386161758,0.3957182325622018,2003-01-01,2025-12-31
94,0.8622826086956522,0.4015942028985507,0.8308450210378682,0.3943229787977334,2003-01-01,2025-12-31
95,0.8516666666666667,0.3974963768115942,0.8239644693782142,0.3927391342878721,2003-01-01,2025-12-31
96,0.8410507246376812,0.3933985507246377,0.8165649836372137,0.39096669903261777,2003-01-01,2025-12-31
97,0.8358695652173914,0.39006159420289854,0.8086652641421226,0.38898814147516814,2003-01-01,2025-12-31
98,0.8282608695652174,0.3875144927536232,0.8004669237961666,0.386967899269968,2003-01-01,2025-12-31
99,0.8206521739130435,0.3849673913043478,0.7922738429172512,0.38494103553062176,2003-01-01,2025-12-31
100,0.8130434782608695,0.3824202898550725,0.7840860215053764,0.38290755025712947,2003-01-01,2025-12-31
101,0.7978260869565218,0.3803079710144928,0.7757632071061245,0.3808219962599345,2003-01-01,2025-12-31
102,0.7815217391304349,0.38119565217391305,0.7670698924731184,0.37855247779336126,2003-01-01,2025-12-31
103,0.7652173913043478,0.3820833333333333,0.7582164562879852,0.3762147031323047,2003-01-01,2025-12-31
104,0.7489130434782609,0.3829710144927536,0.7492028985507247,0.37380867227676473,2003-01-01,2025-12-31
105,0.7347826086956523,0.38307971014492753,0.7402220663861618,0.37138873305282827,2003-01-01,2025-12-31
106,0.7271739130434783,0.3789311594202898,0.7312096774193549,0.36893267882187925,2003-01-01,2025-12-31
107,0.7195652173913044,0.37478260869565216,0.722025479195886,0.36635986442262725,2003-01-01,2025-12-31
108,0.7119565217391305,0.3706340579710145,0.712669471715755,0.3636702898550723,2003-01-01,2025-12-31
109,0.7070652173913043,0.36730072463768115,0.7031767180925667,0.3609183029453014,2003-01-01,2025-12-31
110,0.6891304347826087,0.36233695652173914,0.6938043478260869,0.35818630201028506,2003-01-01,2025-12-31
111,0.6711956521739131,0.35737318840579707,0.6845640486208507,0.35548597475455807,2003-01-01,2025-12-31
112,0.6532608695652175,0.35240942028985506,0.6754558204768583,0.35281732117812054,2003-01-01,2025-12-31
113,0.6364130434782609,0.3473913043478261,0.6663043478260869,0.35015579710144923,2003-01-01,2025-12-31
114,0.6289855072463768,0.34346014492753624,0.65718793828892,0.3474899485741,2003-01-01,2025-12-31
115,0.6215579710144928,0.3395289855072464,0.6480715287517531,0.3448004908835904,2003-01-01,2025-12-31
116,0.6141304347826086,0.33559782608695654,0.6389551192145863,0.3420874240299205,2003-01-01,2025-12-31
117,0.6039855072463769,0.3308152173913043,0.6300841514726508,0.33933672276764837,2003-01-01,2025-12-31
118,0.6003623188405797,0.32961956521739133,0.6214586255259467,0.33644635343618506,2003-01-01,2025-12-31
119,0.5967391304347827,0.32842391304347823,0.6130493221131369,0.33342800374006537,2003-01-01,2025-12-31
120,0.5931159420289855,0.32722826086956525,0.6048562412342217,0.33028167367928934,2003-01-01,2025-12-31
121,0.5927536231884059,0.3273913043478261,0.5968092566619915,0.3270324918186068,2003-01-01,2025-12-31
122,0.5880434782608696,0.32505434782608694,0.5887564282374942,0.3238318139317438,2003-01-01,2025-12-31
123,0.5833333333333334,0.32271739130434784,0.5808029453015429,0.3207521037868163,2003-01-01,2025-12-31
124,0.5786231884057971,0.3203804347826087,0.5729488078541375,0.3177933613838242,2003-01-01,2025-12-31
125,0.5717391304347826,0.3169021739130435,0.565106358111267,0.3149292893875642,2003-01-01,2025-12-31
126,0.5652173913043478,0.31378623188405796,0.5577314165497897,0.31222124824684433,2003-01-01,2025-12-31
127,0.5586956521739131,0.31067028985507245,0.5509233286582517,0.3096236559139785,2003-01-01,2025-12-31
128,0.5521739130434783,0.307554347826087,0.5446820944366527,0.3071365123889668,2003-01-01,2025-12-31
129,0.5456521739130435,0.3048731884057971,0.5389726507713885,0.30476157082748945,2003-01-01,2025-12-31
130,0.5380434782608695,0.3015942028985507,0.5335144927536233,0.30244974287050025,2003-01-01,2025-12-31
131,0.5304347826086957,0.29831521739130434,0.5280913978494625,0.30014025245441794,2003-01-01,2025-12-31
132,0.5228260869565218,0.295036231884058,0.5227033660589061,0.29783309957924264,2003-01-01,2025-12-31
133,0.5141304347826088,0.29159420289855076,0.5174380551659653,0.29555575035063114,2003-01-01,2025-12-31
134,0.5045289855072465,0.2885144927536232,0.5120091164095372,0.29318548387096777,2003-01-01,2025-12-31
135,0.494927536231884,0.28543478260869565,0.5065918653576438,0.2908625525946704,2003-01-01,2025-12-31
136,0.48532608695652174,0.2823550724637681,0.5011863020102851,0.28858695652173916,2003-01-01,2025-12-31
137,0.477536231884058,0.27971014492753626,0.49568723702664796,0.2863148667601683,2003-01-01,2025-12-31
138,0.4730072463768116,0.2793115942028985,0.4901647966339411,0.28411290322580646,2003-01-01,2025-12-31
139,0.46847826086956523,0.27891304347826085,0.4845722300140253,0.28187061711079947,2003-01-01,2025-12-31
140,0.4639492753623189,0.2785144927536232,0.4789095371669005,0.27958800841514725,2003-01-01,2025-12-31
141,0.4605072463768116,0.2783876811594203,0.47324684431977565,0.2773018934081346,2003-01-01,2025-12-31
142,0.46014492753623193,0.2768478260869565,0.4677068723702665,0.275065451145395,2003-01-01,2025-12-31
143,0.45978260869565224,0.2753079710144927,0.46231299672744275,0.2729616643291257,2003-01-01,2025-12-31
144,0.45942028985507244,0.273768115942029,0.4570652173913043,0.27099053295932674,2003-01-01,2025-12-31
145,0.45978260869565224,0.2717934782608696,0.4519635343618513,0.2691380317905563,2003-01-01,2025-12-31
146,0.4534420289855073,0.26793478260869563,0.4470430107526882,0.26739539504441323,2003-01-01,2025-12-31
147,0.44710144927536233,0.26407608695652174,0.44240299205236094,0.2656802244039271,2003-01-01,2025-12-31
148,0.44076086956521743,0.26021739130434784,0.4380434782608696,0.2639925198690977,2003-01-01,2025-12-31
149,0.4320652173913043,0.2561413043478261,0.43399953249181866,0.26233754090696587,2003-01-01,2025-12-31
150,0.428804347826087,0.2564130434782609,0.4302302477793362,0.2606860682561945,2003-01-01,2025-12-31
151,0.4255434782608695,0.25668478260869565,0.4265502905229414,0.2590878581446604,2003-01-01,2025-12-31
152,0.4222826086956522,0.2569565217391304,0.4229596607226342,0.25754291057236356,2003-01-01,2025-12-31
153,0.41684782608695653,0.25679347826086957,0.41939991985574043,0.2560372002938623,2003-01-01,2025-12-31
154,0.40996376811594204,0.25320652173913044,0.41587106792226014,0.25449475722968007,2003-01-01,2025-12-31
155,0.40307971014492755,0.24961956521739131,0.4125075135243439,0.2529377880184332,2003-01-01,2025-12-31
156,0.39619565217391306,0.2460326086956522,0.4093092566619917,0.25136629266012156,2003-01-01,2025-12-31
157,0.3934782608695652,0.2444565217391304,0.406241234221599,0.24977150537634407,2003-01-01,2025-12-31
158,0.3914855072463768,0.24545289855072464,0.4032391638282243,0.24821653977158883,2003-01-01,2025-12-31
159,0.3894927536231884,0.24644927536231886,0.4002562946637282,0.24668035797769314,2003-01-01,2025-12-31
160,0.3875,0.24744565217391304,0.3972926267281107,0.245162959994657,2003-01-01,2025-12-31
161,0.3855072463768116,0.24757246376811595,0.39432478461230225,0.24367837106792223,2003-01-01,2025-12-31
162,0.3865942028985508,0.2451449275362319,0.39135861216857015,0.24228035463834902,2003-01-01,2025-12-31
163,0.38768115942028986,0.24271739130434786,0.3884116409537167,0.24095488546049557,2003-01-01,2025-12-31
