doy,LAI_stat,FPAR_stat,LAI_smooth,FPAR_smooth,start_used,end_used
1,1.0846833359876837,0.47220183681053246,1.0586255259467041,0.46589621318373076,2003-01-01,2025-12-31
2,1.0833278919148486,0.47232598078250254,1.0635402057035999,0.46732643758765785,2003-01-01,2025-12-31
3,1.081972447842013,0.4724501247544726,1.0689282374941564,0.46898579943899027,2003-01-01,2025-12-31
4,1.0806170037691778,0.47257426872644265,1.074561711079944,0.4707042426367462,2003-01-01,2025-12-31
5,1.0792615596963422,0.47269841269841273,1.0801075268817206,0.47238008415147276,2003-01-01,2025-12-31
6,1.0743271221532091,0.47232660455486547,1.085565684899486,0.47401332398316975,2003-01-01,2025-12-31
7,1.069392684610076,0.47195479641131816,1.0922685834502106,0.47593706171108,2003-01-01,2025-12-31
8,1.0644582470669428,0.4715829882677709,1.1005050758031123,0.4783251101983571,2003-01-01,2025-12-31
9,1.0595238095238095,0.4712111801242236,1.1098248856488688,0.4809005847277236,2003-01-01,2025-12-31
10,1.0646739130434784,0.47262681159420294,1.12022801298748,0.4836634852991796,2003-01-01,2025-12-31
11,1.069824016563147,0.4740424430641822,1.1298970197637799,0.4861825356153898,2003-01-01,2025-12-31
12,1.0749741200828158,0.4754580745341615,1.1388038554868851,0.48835745517144535,2003-01-01,2025-12-31
13,1.0801242236024846,0.47687370600414075,1.146818619669251,0.4903056998323478,2003-01-01,2025-12-31
14,1.1023033126293995,0.48080745341614906,1.1539413123108777,0.4920272695980971,2003-01-01,2025-12-31
15,1.1244824016563149,0.48474120082815736,1.1602011526731022,0.4935528446930971,2003-01-01,2025-12-31
16,1.1466614906832298,0.48867494824016566,1.1656682669831337,0.4950752722421726,2003-01-01,2025-12-31
17,1.1688405797101449,0.4926086956521739,1.171193909721259,0.4967731793296309,2003-01-01,2025-12-31
18,1.1704710144927537,0.4932336956521739,1.176360050655282,0.498419746569466,2003-01-01,2025-12-31
19,1.1721014492753625,0.49385869565217394,1.181686792637003,0.5001485059859885,2003-01-01,2025-12-31
20,1.1737318840579711,0.4944836956521739,1.1871741356664216,0.5019594575791981,2003-01-01,2025-12-31
21,1.1753623188405797,0.49510869565217386,1.1928220797435383,0.5038526013490949,2003-01-01,2025-12-31
22,1.2182971014492754,0.5060597826086957,1.1987460762706204,0.5058439357510185,2003-01-01,2025-12-31
23,1.261231884057971,0.5170108695652174,1.2044435539526703,0.5078054804203121,2003-01-01,2025-12-31
24,1.3041666666666667,0.5279619565217392,1.2099145127896882,0.5097372353569758,2003-01-01,2025-12-31
25,1.3471014492753624,0.5389130434782609,1.2151589527816737,0.5116392005610098,2003-01-01,2025-12-31
26,1.3336956521739132,0.5364945652173914,1.2198515661524076,0.513453716690042,2003-01-01,2025-12-31
27,1.3202898550724638,0.5340760869565218,1.2240157283109598,0.5151170857543578,2003-01-01,2025-12-31
28,1.3068840579710146,0.5316576086956522,1.22765143925733,0.516629307753957,2003-01-01,2025-12-31
29,1.2934782608695652,0.5292391304347825,1.2307586989915182,0.5179903826888398,2003-01-01,2025-12-31
30,1.2809782608695652,0.5277717391304347,1.2327881854003875,0.5191190810124892,2003-01-01,2025-12-31
31,1.2684782608695653,0.5263043478260869,1.2348911373806184,0.5202961998263541,2003-01-01,2025-12-31
32,1.2559782608695653,0.5248369565217391,1.2370675549322117,0.5215217391304346,2003-01-01,2025-12-31
33,1.2434782608695654,0.5233695652173913,1.2393174380551661,0.5227956989247311,2003-01-01,2025-12-31
34,1.2471014492753623,0.5260416666666667,1.242303646563815,0.5242248129967274,2003-01-01,2025-12-31
35,1.2507246376811596,0.5287137681159421,1.245151940158953,0.5257203716690042,2003-01-01,2025-12-31
36,1.2543478260869565,0.5313858695652174,1.24786231884058,0.5272823749415614,2003-01-01,2025-12-31
37,1.2579710144927536,0.5340579710144927,1.2504347826086957,0.5289108228143992,2003-01-01,2025-12-31
38,1.2460144927536232,0.5327626811594203,1.2515369331463302,0.5302726157082748,2003-01-01,2025-12-31
39,1.234057971014493,0.5314673913043478,1.2514258999532493,0.5313782725572695,2003-01-01,2025-12-31
40,1.2221014492753624,0.5301721014492753,1.250101683029453,0.5322277933613837,2003-01-01,2025-12-31
41,1.210144927536232,0.5288768115942029,1.2475642823749413,0.532821178120617,2003-01-01,2025-12-31
42,1.1989130434782609,0.5256068840579711,1.2456311360448806,0.5335897031323048,2003-01-01,2025-12-31
43,1.1876811594202898,0.5223369565217392,1.244214586255259,0.5344883707339878,2003-01-01,2025-12-31
44,1.1764492753623188,0.5190670289855073,1.2433146330060771,0.5355171809256661,2003-01-01,2025-12-31
45,1.1652173913043478,0.5157971014492754,1.2426916783543709,0.5366118513323982,2003-01-01,2025-12-31
46,1.1896739130434784,0.521231884057971,1.2426671341748476,0.537848644226274,2003-01-01,2025-12-31
47,1.2141304347826087,0.5266666666666666,1.2432234689107056,0.539225806451613,2003-01-01,2025-12-31
48,1.2385869565217391,0.5321014492753623,1.2443606825619444,0.5407433380084152,2003-01-01,2025-12-31
49,1.2630434782608695,0.537536231884058,1.2460787751285647,0.5424012388966807,2003-01-01,2025-12-31
